id,name,taxa_kind_id_name,description,col_id,eol_id,Autore,"Inizio fioritura","Fine fioritura","Limite altitudinale inferiore","Limite altitudinale superiore","Ciclo biologico","Nome Italiano",Progressivo,Sinonimi,Diffusione
2427,"Orobanche reticulata",Specie,"Rinvenuta nelI'A.A. a Trafoi, in Val Passiria a Bressanone; nel Tr. a Malga Vies (M. Cadria) (Baschant) e a Campiglio, ha cor. giallo-pallida, ametistina verso il lembo, con nervature porporine e lobi del labbro sup. glabri nel margine; filamenti degli st. poco pelosi o quasi glabri in basso; p. alta 2-6 dm. Parassita su specie dei gen. Cirsium, Carduus e Knautia.",d30d10ee557fb31f05937174b9254836,5657574,Wallr.,,,,,,,,,
2426,"Orobanche alba",Specie,"Parassita su diverse Labiate e specialm. sul Timo.",a1df7b98da09f79e5f444c82c97a6cb8,2895174,Steph.,,,,,,,,,
2425,"Orobanche flava",Specie,"Vive su Petasites, Tussilago, Adenostyles, Landro: sul versante occid. del M. Specie (Pusteria).",5b887309aab18011a6139511d0e8e2bc,5657302,Martius.,,,,,,,,,
2424,"Orobanche salviae",Specie,"Valdagno (Bolzano).",f7907e3abfebc732404107e787f8673c,5657596,"F.W. Schultz.",,,,,,,,,
2423,"Orobanche alsatica",Specie,"Parassita su Sèsèll libanotis e Peucedanum cervaria. Rinvenuta sul M. Stivo.",8b39ac77caa6ab4d803632b00f247a78,2899376,Kirchl.,,,,,,,,,
2422,"Orobanche lucorum",Specie,"<strong>Vive sul Carpino e su diverse specie di Rovi.</strong><br /><br />Hanno pure stimma giallo le seguenti 3 specie indicate ciascuna di un'unica località o plaga della reg.",f5931308576be0e51034ff019877492a,5657451,"A. Br.",,,,,,,,,
2421,"Orobanche lutea",Specie,"Parassita su varie specie di Leguminose.",9563456f8ac6013e9ecfd69bccb4201f,3121578,Baumg.,,,,,,,,,
2420,"Orobanche hederae",Specie,"Parassita sull'Edera.",00bfbd1aa06bf73885cf80141362fb6f,5657355,Duby.,,,,,,,,,
2417,"Orobanche gracilis",Specie,"Parassita su diverse Leguminose<br /><br /><em>O. rapum genistae</em> Thuill.. parassita su Genista radiata ha cor. similm. colorata all'esterno, mentre all'interno è di colore carnicino o rosso-cupo, ma non lucente, ha filamenti degli st. glabri alla base e peloso-glandolosi sotto le a.: f. colla spiga superante i 5 dm. P. fetida, riscontrata soltanto in qualche località del Tr. (Molveno, M. Baldo. Vallarsa).",8e8c43b8f135b983004986298eaa0d04,5657337,Sm.,,,,,,,,,
2416,"Orobanche purpurea",Specie,"Parassita sull'<em>Achillea millefolium</em>.",05b59161d65775c75ba4527e4e7d370b,5658011,Jacq.,,,,,,,708,,
2415,"Orobanche arenaria",Specie,"Parassita su <em>Artemisia campestris</em>. Rinvenuta più spesso nell'A.A.",6d5dd5a6bf7c3f702e29294850655396,5657124,Borckh.,,,,,,,,,
2414,"Orobanche ramosa",Specie,"Vive a preferenza sul Tabacco e sulla Canapa.",885cb1d1bfde79902693e5eb47c656be,577856,L.,,,,,,,707,,
2413,Orobanche,Genere,"(dal gr. órobos = legume e \'anchein\' = strozzare, perché parecchie specie vivono su p. appartenenti alla famiglia delle Leguminose).<br />Le diverse specie di Orobanche sono conosciute sotto i nomi generici di Succiamele e Sparagioni.",d9987aacd0d00afa89a4ef671948d414,41099,L.,,,,,,,,,
2410,"Pedicularis recutita",Specie,"Nei pascoli umidi; presso le malghe; tra cespugli presso le sponde di ruscelli.",6a2fd171bae44bbb9225c28a961063b1,5665501,L.,Giugno,Agosto,1900,3000,,,,,
2409,"Pedicularis rosea",Specie,"Freq. nei pascoli aridi a suolo calcareo. Alla Forcella di Mont dall'Ega (Val Gardena) a 2600 m. (Chiarugi).",bfd403ee8cfd4066e26568d101886410,5665532,Wulf.,Giugno,Agosto,1900,3000,,,705,,
2408,"Pedicularis verticillata",Specie,"Nei prati montani e alpini.",abde98ffbb715274a503cbc13c7fa285,578576,L.,Giugno,Agosto,1000,3000,,,704,,
2406,"Pedicularis hacquetii",Specie,"Su prati montani e presso le sponde di ruscelli nel Tr. (M. Baldo, Sette Selle in Valsugana, Val di Fassa), ma rinvenuta anche in Pusteria (M. Novale).<br /><br /><em>P. oederi</em> Vahl, indicata solo per la zona del Brennero, della Fedaia, di Clarvana in Fiemme, del M. Tombea e del M. Pallone a nord-ovest dello stesso, si distinguo per il cal. lanoso, con 5 denti disuguali, lanceolati, ad apice riflesso e la cor. a labbro sup. con una macchia rosso-porporina all'apice. Su pascoli pingui e ricchi di humus: nella rag. è specie basifila; 5-7 (menzionata da Kotula per il M. Avesti presso Tezze a poche centinaia di metri s.l.m.); E.",11c43508862ae3e8dcfe302eff9f1161,5665117,Graf.,Giugno,Agosto,1000,1900,,,,,
2405,"Pedicularis foliosa",Specie,"Su prati alpini, presso le sponde di ruscelli. Con certezza soltanto nell'A.A. (Resia, Val di Roja, Monti della zona del Brennero (Vizze, Alpe di Bargona, Col della Chiave); nella Pusteria or. (Gruppo del Sasso della Croce, Val di Casies).",a952d36f5de5b14e80227708c654674e,5665062,L.,Giugno,Agosto,1900,3000,,,,,
2403,"Pedicularis kerneri",Specie,"Nei pascoli sassosi di montagna, su terreno siliceo o assai povero di Calcio. Tra Solda e il Rifugio Serristori, rinvenuta a 2600 m. (Bolzon).",46b158ddc41de1f09973940fb01f3d60,5665187,"Dalla Torre",,,1000,3000,,,,"(= P. rhaetica Kern.)",
2402,"Pedicularis asplenifolia",Specie,"Su pascoli e sfasciume di rocce, quasi soltanto su terreno siliceo; nel Tr., sul M. Tonale, al Mandrone, in Lusia (Fiemme) e in Val di Fassa; nell'A.A. assai più freq.",a616bf70434ba0608b77c3cbbf5d5f51,5664836,Flörke.,Giugno,Agosto,1900,3000,,,,,
2401,"Pedicularis rostrato-capitata",Specie,"Su pascoli sassosi ed umidi, in fessure delle rupi,s specialm. della parte or. della reg., su suolo calcareo. Sul M. Seceda (Val Gardena) a 2520 ni. (Chiarugi).",3d94b5d3870e9681a4aeb7d76bc3c343,5665759,Crantz.,Giugno,Agosto,1000,3000,,,702,,
2400,"Pedicularis gyroflexa",Specie,"Nei pascoli montano-alpini del Tr., su suolo calcareo; segnalata da Kotula a 600-700 m. nei dintorni di Grigno e Tezze.",6816d17bd1f60d2123360799b0172503,5665113,Vill.,Giugno,Agosto,,,,,,,
2399,"Pedicularis elongata",Specie,"Freq. sui pascoli di montagna, esclusivam. su terreno calcarco-dolomitico.",0038abcdd59825e9f75532093ab94542,5665019,Kern.,Giugno,Agosto,1000,3000,,,,,
2398,"Pedicularis tuberosa",Specie,"Freq. nei pascoli, a preferenza su suolo siliceo.",a8b5f913db1299bddedfa18e9fe57d08,5665703,L.,Giugno,Agosto,1000,3000,,,701,,
2397,"Pedicularis comosa",Specie,"Sui prati montano-alpini della Valle di Lcdro e del M. Baldo.",dd638478d3c36abad419f0e037196f6f,5664934,L.,Marzo,Maggio,,,,,,,
2396,"Pedicularis palustris",Specie,"Nei prati umidi e torbosi. Sotto Fermeda (Val Gardena) a 2200 m. (Chiarugi).",24f0f97f237bf34a7ed18287f222655d,486609,L.,Marzo,Agosto,0,2200,,,700,,
2395,"Rhinanthus chaberti",Specie,"Su pendii erboso-rocciosi; noto soltanto della Val d'Ampola, dell'imbocco in Val Lorina e di Cologna di Creto.",70b9d536d803d3c962a5d4b73f37da66,5674124,Fiori.,,,0,700,,,,,
2394,"Rhinanthus songeoni",Specie,"Finora segnalato per la Val d'Ampola; Endemismo giudicaricse.",6ff20be6ad10bb085526c699ef307d3d,36981127,Chab.,,,700,1900,,,,,
2393,"Rhinanthus angustifolius",Specie,"Su pendii erboso-sassosi c su detriti di falda, largam. diffuso nell'A-A., assai meno nel Tr., nella cui parte merid. sembra anzi mancare. Citato però negli elenchi di specie raccolte da B. Kotula per il M. Aveati, Grigno e Tezze (bassa Valsugana).",8c1028a6f8425f44641950d54647f6f7,52375196,Gmel.,,,700,2200,,,,,
2392,"Rhinanthus lanceolatus",Specie,"Forma di associazioni erbacce alpine. Diffusione come nella specie precedente.",c912a2a9715385af0134f79267859187,5674024,Stern.,,,1900,3000,,,,,
2391,"Rhinanthus subalpinus",Specie,"Forma basifila di terreni erbosi; montano-alpini; indicato della Val di Fassa e specialm. dell'A.A. fin oltre i 2000 m.",110b991ead9527a760545757a72f1631,52542628,"Schinz et Thellg.",,,,,,,,,
2390,"Rhinanthus stenophyllus",Specie,"In stazioni analoghe a quelle della specie precedente; indicato soltanto del Renòn e dei dintorni di Bressanone.",69520fbcead744110c42ea217ce2d6c2,49947630,"(Schur) Wettst.",,,,,,,,,
2389,"Rhinanthus minor",Specie,"C. su prati e pascoli umidi e su terreni torbosi.",23c3956f63870dd37ec51b15aa6a1555,485574,L.,,,0,1900,,,,,
2388,"Rhinanthus sterneckii",Specie,"Rinvenuto in Giudicarie (Alpe Cengledino, Castel Stenico, Malga Seo), Sludér in Pusteria. Endemismo.",844d4d12b2533f59241bcc9a48314135,,"(Wettst.), Fiori.",,,700,1900,,,,,
2387,"Rhinanthus freynii",Specie,"In stazioni prative (presso Stcnico, Val Lorina (Baschant), Val Duron in Fassa, Alpe di Siusi, Catinaccio).",fa1528b24c82596c9161186040d00449,,Kern.,,,700,2200,,,,,
2386,"Rhinanthus ellipticus",Specie,"Su prati asciutti, in boschi di latifoglie (Alta Anaunia, M. Baldo); 3-6.",,,Hauskn.,,,700,2200,,,,,
2385,"Rhinanthus alectorophus",Specie,"Nei campi e in prati pingui.",5197578e9d9d050e5a19b2d488f40444,,Poll.,,,0,2200,,,,"(= Alectorolophus hirsutus All.)",
2384,"Rhinanthus facchinii",Specie,"Su prati e pascoli montani (Solda, Val Gardena, Val di Fassa, M. Spinale).",ba60f707f16a0382ed498fe52a7cb9af,,Stern.,,,1000,2200,,,,,
2383,"Odontites serotina",Specie,"Nei campi umidi, lungo le strade di campagna; 2-4.<br /><br />Presenta 2 ssp.: \'verna\' (Bell) Hayek, a fioritura precoce, senza fg. interposte tra il paio di rami più alti e la parte terminale dell'infiorescenza; brattee più lunghe dei fi.; per lo più nei campi di biade, e: \'serotina\' (Lam.) Hayek con fioritura nella tarda estate o in autunno; 1-più paia di fg. intercalari tra il paio di rami più alto e la parte terminale dell'infiorescenza; brattee non superanti in lunghezza i fi. In campi e in luoghi umidi.",a72fa960140607a9599825059fbf896a,51601542,Rchb.,Giugno,Novembre,0,1000,,,,,
2382,"Odontites lutea",Specie,"In luoghi erbosi asciutti e nei boschetti.",60235e50ac53817ec967599e96d41237,5670773,Rch.,Giugno,Novembre,0,700,,,699,,
2381,"Euphrasia portae",Specie,"Su pascoli sassosi nella parte occid. della reg.",219185d7f481943a64a183c0225c05a3,52319049,Wettst.,Giugno,Agosto,700,3000,,,,,
2380,"Euphrasia salisburgensis",Specie,"Specialm. nei pascoli sassosi montano-alpini. Sul M. Aveati presso Tezze a 380 m (Rotula).<br /><br />Ha f. alto 2-7 cm.; fg. cauline mediane e sup. strettam. lanceolate, lungaim. acuminate e 5-4 denti lesiniformi-aristati per lato, brattee simili, appena un po' più larghe delle fg., fìnem, setolose al margine e sulle nervature; cor. lunga 6-8 cm., azzurro-pallida, venata di scuro, a labbro inf. peloso di sotto: capsula più breve del cal., bislungo-cuneata: <em>E. illyrica</em> Wettst. Rinvenuta (Pfaff.) in 2 diversi punti della località detta delle \'Buche del ghiaccio\', presso l'estremità a nord-or. del Lago di Lasès. E, A. Specie mai rinvenuta nella reg., a diffusione orientale (Carnia, Venezia Giulia, Istria). Individui classificati da Ronniger.",0d6fab260b9a4e2ca9a72a5e75cfb577,489710,Funk.,Giugno,Agosto,700,3000,,,,,
2378,"Euphrasia tricuspidata",Specie,"Freq. in luoghi erboso-sassosi del Tr. prevalentem. a occid. dell'Adige, ma pur rinvenuta tra Caldaro e Salorno, in Valsugana e a Primiero.",e639f8e1b8ddabba7ea51b109750e133,52200448,L.,Giugno,Agosto,0,1900,,,,,
2377,"Euphrasia pulchella",Specie,"Sui pascoli di montagna.",ada90903fe80cdf703b44402a9637298,48989000,Kern.,Giugno,Agosto,1900,3000,,,,,
2375,"Euphrasia stricta",Specie,"C. in luoghi erbosi asciutti e nei boschi radi. Presenta più sottospecie, tra le quali la ssp. pumila (A. Kern.) Hayek con f. breve (10 cm.), internodi brevi e cor. lunga 3-4 mm., lilla-pallida, venata di scuro e senza macchia gialla alla fauce. Soltanto nel piano montano dell'A.A.<br /><br />Assai vicina alla <em>E. strica</em> e l'<em>E. tatarica</em> Fisch. P. alta al massimo 3 dm., che si distingue per le fg, sup. e le brattee con denti aristati. nonché per le lamine delle stesse brevem. pelose e per i numerosi e brevi internodi del f. ramoso. Rinvenuta nei distretti di Bolzano e Merano al margine di prati e su pascoli asciutti. Rara. 3-4; P-A.",cb9c42d4067aa4b91c59fdb9a2b0a6ef,489711,Host.,Marzo,Agosto,0,2200,,,,,
2374,"Euphrasia minima",Specie,"C. sui pascoli elevati di montagna.<br /><br />Talvolta <em>E. minima</em>, di solito priva di peli glandolosi (vedi questa), ne presenta sulle brattee sui calici e precisam. nella ssp. drosocalix Freyn. Rinvenuta sulla Marmolada, al Passo di 5 Croci (Hemr. Handel Mazzetti), sullo Sciliar e in Val Martello.",09311049248577150f9708db9137aeac,52375200,Jarq.,Giugno,Agosto,1900,3000,,,,,
2372,"Euphrasia kerneri",Specie,"Sui prati di località poco elevate.<br /><br />Ha brattee a denti lanceolalo-triangolari, acuti o brevem. acuminati e racemo raccorciato, nonché f. alto in media solo 10 cm., semplice o ramoso solo alla base: <em>E. versicolor</em> Kern. Su prati alpini umidi e di terreno siliceo dell'A.A. fino a 2.300 m. (ma rinvenuta anche poco sopra Civezzano).",7c65e7ac826e9d572171e5253d1ce1a5,5667462,Wettst.,Giugno,Agosto,0,700,,,,,
2371,"Euphrasia picta",Specie,"Sui prati di montagna (M. Roén, Alpe di Siusi, Pusteria sud-or.).",a75f001f2ddf6c39165f416a0e5f3e70,52200446,Wimm.,Giugno,Agosto,1000,3000,,,,,
2370,"Euphrasia alpina",Specie,"Su prati e pascoli alpestri a terreno siliceo. Indicata della Val di Genova e dei monti tra la Valle di Rabbi e Val d'Ultimo.",5d28f2b817d59ed47446c6b32044799e,52375201,Lam.,Giugno,Novembre,1900,3000,,,,,
2369,"Euphrasia brevipila",Specie,"Rinvenuta su prati asciutti sotto il Passo di Rabbi; tra la Val di Fumo e la Valle di S. Valentino; sull'Alberò (tra i Laghi di Caldonazzo e di Levico) ed in Pine (Biasioni).",0c9d692142580958fa9937894eaa5fff,47158155,"Burnat et Gremli.",Giugno,Agosto,700,1900,,,,,
2368,"Euphrasia hirtella",Specie,"In luoghi erboso-sassosi dei pascoli alpini, a preferenza su terreno siliceo. Indicata delle Valli del Noce (M. Roen, Fucine, Rabbi), del M. Cogorna (Giudicane esteriori), di Pinè (Biasioni), della Val Martello e dello Stelvio.",54623b01fedcfc1afb910975b70ac7cb,2894518,Jord.,Giugno,Agosto,1000,3000,,,,,
2367,"Euphrasia rostkoviana",Specie,"C. nei prati e nei boschi radi.",566f09cfe7b32181bf551ff250bc935e,52375199,Hayne,Giugno,Agosto,0,3000,,,698,,
2366,"Melampyrum pratense",Specie,"Freq. nei boschi e nei prati specialm. di montagna.<br /><br />Nella reg. è particolarm. diffusa la ssp. vulgatum (Pers) Ronniger, (= <em>M. commutatum</em> Tausch) con f. ramoso e rami fioriferi arcuato-ascendenti; tra il paio più alto di rami e la base dell'infiorescenza terminale (apicale) si trovano 1-più paia di fg. (fg. intercalari).",738d08ab39f262f6b599b6cb7fbaddee,5672972,L.,Giugno,Agosto,700,1900,,,,,
2365,"Melampyrum sylvaticum",Specie,"Nei boschi di montagna; nel Tr. non accertata, tranne nella Valle di Non, la sua presenza a occid. dell'Adige.",8fb794124ca582c6620b204dcb6f9e0a,52375220,L.,Giugno,Agosto,1000,1900,,,,,
2362,"Melampyrum nemorosum",Specie,"In luoghi cespugliosi e in boschi radi.<br /><br />Hanno pure almeno le brattee sup. violacee:<br /><em>M. angustissimum</em> Beck rinvenuto da Porta su prati arborati presso Daone. Si distingue dal <em>M. nemorosum</em> per il cal. tutto peloso, la cor. a fauce aperta (il labbro inf. abbassato le le fg. lineari o lineari-lanceolate, attenuate alla base, glabre, p. alta fino a 5 dm. e<br /><em>M. velebiticum</em> Borb. Indicato della Val di Daone e di Bondone di Storo, e recentem. rinvenuto anche sul M. Bondone e presso Tione (Pitschmann e Reisigl). Ha cal. appena pubescente per peli brevissimi, lungo metà del tubo corollino; cor. a fauce quasi chiusa: fg. lanceolata, colla massima larghezza verso la metà della lamina; p. alta fino a 5 dm.",255376df3d966c5b976b36e9562e9bde,52375221,L.,Giugno,Agosto,0,1000,,,,,
2361,"Melampyrum arvense",Specie,"C. nei campi.",6d6e6588be5e8775c1b011fe23a80f32,5672884,L.,Giugno,Agosto,0,1000,,,695,,
2360,"Melampyrum cristatum",Specie,"Nei boschetti di collina del Tr. merid. (dintorni di Trento e Rovereto: bassa Valle del Sarca) e nei dintorni di Bolzano.",137c9db5749cd49451488b75674f9955,52200466,L.,Marzo,Agosto,,,,,694,,
2359,"Mimulus guttatus",Specie,"Coltivato e da qualche decennio naturalizzato, da coltura, in Val di Genova al Pian di Bedolc (1600 m.).<br /><br />Originario dell'America sett. e del Cile.",5e4cbff2c895e4f9856b1cb7119c11da,578803,DC.,Giugno,Agosto,,,,,,,
2358,"Mimulus moschatus",Specie,"Coltivato nei giardini.<br />Originario dell'America sett.",7abf376b1dd48be301b6589f776808cf,578661,Dougl.,Giugno,Agosto,,,,,,,
2357,"Digitalis lutea",Specie,"Freq. nei boschetti di collina e di montagna.",8386d74ba7b9acce226b595fc4c9ae0e,578389,L.,Giugno,Agosto,0,1900,,"Erba aralda",692,,
2356,"Digitalis ambigua",Specie,"Freq. nei boschi radi e nei pascoli alberati di montagna.",001d4a259704707a1e7ce7bc0e5767af,18181603,Murr.,Giugno,Agosto,1900,700,,,691,,
2355,"Digitalis purpurea",Specie,"Nella reg. soltanto coltivata a scopo ornamentale.",c5de333e911b3b6d0ae29431ed10df96,578392,L.,,,,,,Digitale,,,
2353,"Veronica polita",Specie,"C. nei vigneti, noi campi e lungo le strade.<br /><br /><em>V. opaca</em> Fries, segnalata solo a S. Pietro di Funes (Val di Funes) si distingue per i lobi del cal. oblunghi, ottusi; la capsula carenata al margine e lo stilo appena superante l'insenatura della stessa.",8449b588eeb2752468b5f5c6390fd44d,484364,Fries.,Marzo,Agosto,0,700,,,,,
2352,"Veronica agrestis",Specie,"Nei campi.",635e4926e33ef2183dc528bf1e81cc23,578490,L.,Marzo,Maggio,0,1000,,,,,
2351,"Veronica persica",Specie,"C. nei campi e lungo le strade.<br />Specie originaria dell'Asia centrale, penetrata e diffusasi nella reg. da quasi un secolo.",57c9c470f8525dbf2e2e63322320a64a,578523,Poir.,Marzo,Maggio,0,1000,,,,,
2350,"Veronica hederaefolia",Specie,"C. nei campi e sui muri.",492cf555965e9666c44cfccb84764cfd,578497,L.,Marzo,Maggio,0,1000,,Ederella,690,,
2348,"Veronica alpina",Specie,"Freq. in luoghi erboso-sassosi ed umidi;",d2d06f4e1d8896dd7dfee9053a29bbf1,485014,L.,Giugno,Agosto,1900,3000,,,689,,
2347,"Veronica bellidioides",Specie,"L. Freq. nei pascoli sassosi, specialm. dei monti silicei; 4-7; E.",554a507c3ebf7774705b4d9835ce0766,5668314,L.,Giugno,Agosto,1000,3000,,,,,
2346,"Veronica fruticans",Specie,"Nei pascoli sassosi di montagna; rinvenuta a 2600 m. tra Solda e il Rifugio Serristori (Bolzon).",0fa099a2f1096d369a307dda147dac51,484368,Jacq.,Giugno,Agosto,1000,3000,,,,,
2345,"Veronica fruticulosa",Specie,"Freq. nei pascoli sassosi e sulle rocce.",ac794832e86db6b3e5621627d57d5990,5668608,L.,Giugno,Agosto,1000,3000,,,,,
2344,"Veronica serpyllifolia",Specie,"Nei prati e nei pascoli.",4d530cddd4bb9ce9f23f1ec7a922b6eb,47154121,L.,Marzo,Agosto,0,3000,,,688,,
2343,"Veronica arvensis",Specie,"Freq. nei campi.<br /><br />Indicata solo di Cored e di Nago, nonché di Martignano e S. Rocco (Biasioni): <em>V. praecox</em> All. Ha peduncoli fiorali più lunghi del cal.; fi. più grandi, azzurri, capsula ovale, più lunga che larga; p. annua - biennale alta ca. 1 dm. Nei campi e in luoghi incolti, erbosi; 2-3; P.",08d9ae5a390260b3f0983499600ff38d,578491,L.,Marzo,Maggio,0,1900,,Serpollino.,687,,
2342,"Veronica dillenii",Specie,"In stazioni analoghe a quelle della precedente.<br />Rara (Val Venosta. Bolzano, tra Ischia e Tenna).",c3a11bb4c08e1ee18f0b0b262bbcb1a7,578498,Crantz.,Marzo,Maggio,0,700,,,,,
2341,"Veronica verna",Specie,"Nei campi e in luoghi erbosi.<br />Poco diffusa e assai poco freq.",c3b6e38743b8e9118022193b1d136efc,484362,L.,Marzo,Maggio,0,1000,,,,,
2340,"Veronica triphyllos",Specie,"Abbastanza freq. nei campi.",95fa51a4e198ac6d43bbd4c27986a92b,578524,L.,Marzo,Maggio,0,700,,,,,
2339,"Veronica teucrium",Specie,"ssp. pseudochamaedrys Nym. (la forma tipica non risulta rinvenuta nella reg.).<br /><br />Nei pascoli aridi, nei boschetti ed anche nelle siepi.",3deefa882b24c03938a9e36a926f2c43,1278337,L.,Marzo,Agosto,0,1900,,,686,,
2338,"Veronica prostrata",Specie,"Freq. in luoghi erbosi, asciutti; sopra Mazia (Val Venosta) fino a 2100 m.",9582a606190d5c623860041e5a03f1e0,5669062,L.,Marzo,Maggio,0,700,,,,,
